129.5,51.5,1582414758044
128.0,51.0,1582414758106
129.5,50.5,1582414758167
130.5,51.5,1582414758235
131.5,52.0,1582414758305
132.5,52.0,1582414758372
132.0,52.5,1582414758434
132.5,53.0,1582414758496
132.0,52.5,1582414758565
131.5,53.5,1582414758632
132.0,54.0,1582414758692
133.0,54.0,1582414758755
133.0,54.0,1582414758826
133.0,55.0,1582414758898
133.0,55.0,1582414758961
133.5,57.0,1582414759031
132.5,57.5,1582414759109
133.0,58.0,1582414759179
133.0,58.5,1582414759247
133.5,60.0,1582414759308
134.0,59.5,1582414759368
133.0,58.5,1582414759430
134.0,59.5,1582414759497
134.0,59.5,1582414759563
133.5,59.5,1582414759636
133.0,58.5,1582414759699
133.0,58.5,1582414759764
133.5,59.5,1582414759838
134.5,60.0,1582414759913
133.5,58.5,1582414759979
134.5,58.0,1582414760046
134.0,58.0,1582414760122
134.0,58.0,1582414760191
135.0,59.0,1582414760261
135.5,58.5,1582414760335
135.5,59.0,1582414760415
135.5,58.5,1582414760479
134.0,58.0,1582414760564
134.5,58.5,1582414760639
135.0,60.5,1582414760727
136.5,62.0,1582414760793
136.0,61.0,1582414760859
135.5,60.5,1582414760937
136.0,60.0,1582414761003
135.0,59.5,1582414761078
134.5,59.0,1582414761158
134.0,60.0,1582414761242
134.0,61.5,1582414761318
134.0,62.0,1582414761402
134.5,61.0,1582414761463
133.5,60.0,1582414761526
134.0,61.0,1582414761609
133.5,60.0,1582414761680
134.5,60.0,1582414761767
134.0,60.0,1582414761840
133.0,60.0,1582414761915
134.5,60.0,1582414761986
134.5,59.5,1582414762051
135.0,60.0,1582414762124
134.0,59.5,1582414762203
134.0,60.0,1582414762270
134.5,59.0,1582414762346
134.5,59.5,1582414762428
135.0,59.5,1582414762488
134.5,59.0,1582414762553
134.5,59.5,1582414762631
134.5,59.0,1582414762705
134.5,59.0,1582414762777
134.0,59.0,1582414762844
134.0,59.5,1582414762929
134.5,59.0,1582414763005
135.0,59.5,1582414763073
134.0,58.0,1582414763148
133.5,57.5,1582414763214
134.0,57.5,1582414763280
133.5,57.0,1582414763357
134.0,57.5,1582414763422
133.5,57.5,1582414763483
133.5,58.0,1582414763552
134.5,59.0,1582414763629
135.0,59.0,1582414763697
135.0,59.0,1582414763764
135.0,59.0,1582414763843
134.0,59.0,1582414763930
134.0,59.0,1582414764018
133.5,59.0,1582414764087
134.0,58.0,1582414764156
134.5,58.0,1582414764223
134.0,58.0,1582414764294
133.5,58.0,1582414764371
134.0,58.5,1582414764434
134.5,59.0,1582414764494
134.5,58.5,1582414764556
134.5,58.5,1582414764621
135.0,58.5,1582414764703
135.0,58.5,1582414764770
134.5,59.0,1582414764847
133.5,58.5,1582414764923
134.5,59.0,1582414765003
134.0,58.0,1582414765064
134.0,57.0,1582414765129
133.5,57.5,1582414765202
134.5,59.0,1582414765271
136.5,62.0,1582414765335
136.5,61.5,1582414765409
136.0,60.5,1582414765472
134.0,58.5,1582414765553
134.0,58.0,1582414765626
134.0,58.0,1582414765708
134.0,58.0,1582414765773
133.5,58.0,1582414765862
134.0,58.5,1582414765954
134.5,58.0,1582414766049
135.0,58.0,1582414766127
136.0,58.0,1582414766220
135.5,57.5,1582414766305
135.5,57.0,1582414766378
136.5,57.0,1582414766442
136.0,57.0,1582414766503
137.5,57.5,1582414766566
137.0,57.0,1582414766628
137.5,57.0,1582414766687
137.5,57.5,1582414766748
137.0,57.0,1582414766810
137.5,57.5,1582414766872
137.5,58.0,1582414766939
137.0,58.0,1582414767007
137.0,58.0,1582414767071
137.0,57.0,1582414767136
137.0,57.5,1582414767201
137.5,57.5,1582414767268
138.0,58.0,1582414767334
137.5,58.0,1582414767406
137.5,57.0,1582414767466
137.5,57.5,1582414767526
137.5,57.5,1582414767590
137.5,57.5,1582414767650
137.5,57.5,1582414767717
137.5,57.0,1582414767785
137.0,57.5,1582414767857
137.0,57.5,1582414767933
136.0,58.0,1582414768004
136.0,58.0,1582414768077
135.5,58.0,1582414768160
135.5,58.5,1582414768232
135.5,58.0,1582414768305
134.5,58.0,1582414768390
134.5,58.0,1582414768454
134.5,59.0,1582414768521
136.0,61.0,1582414768588
136.5,60.5,1582414768655
136.0,59.5,1582414768721
136.0,58.5,1582414768789
136.0,58.5,1582414768859
136.5,58.0,1582414768936
137.0,58.5,1582414768997
137.0,58.0,1582414769068
136.5,57.5,1582414769148
137.0,59.0,1582414769219
137.0,58.5,1582414769287
137.0,58.0,1582414769364
137.0,58.5,1582414769430
137.0,58.5,1582414769491
136.5,57.5,1582414769551
137.0,59.0,1582414769617
136.5,58.5,1582414769685
136.5,57.5,1582414769750
136.0,57.5,1582414769809
135.0,57.5,1582414769875
135.0,57.5,1582414769952
136.5,58.0,1582414770021
137.0,58.5,1582414770098
137.0,59.5,1582414770164
139.0,61.0,1582414770224
139.0,61.5,1582414770291
139.0,60.5,1582414770369
138.0,60.0,1582414770430
139.0,60.0,1582414770492
138.0,59.0,1582414770562
137.5,58.5,1582414770633
138.0,58.0,1582414770709
137.5,57.0,1582414770775
137.5,57.0,1582414770842
138.0,57.5,1582414770911
138.0,57.0,1582414770980
139.0,57.0,1582414771059
138.5,57.5,1582414771129
138.5,57.0,1582414771210
138.0,57.0,1582414771278
138.5,57.5,1582414771348
138.5,57.5,1582414771433
138.0,57.5,1582414771493
138.0,57.5,1582414771557
138.0,57.0,1582414771636
138.0,57.5,1582414771710
139.0,58.0,1582414771790
138.5,57.5,1582414771870
139.0,57.0,1582414771940
139.0,57.5,1582414772005
139.0,57.5,1582414772073
139.0,57.5,1582414772145
138.5,58.0,1582414772206
138.5,58.5,1582414772268
137.5,57.0,1582414772332
137.5,57.5,1582414772407
137.0,57.5,1582414772468
137.5,57.5,1582414772531
138.0,58.0,1582414772600
138.0,57.5,1582414772661
138.5,57.5,1582414772733
138.0,58.0,1582414772809
137.5,57.5,1582414772875
137.5,58.0,1582414772953
137.0,58.5,1582414773019
137.0,58.5,1582414773083
137.0,59.0,1582414773162
137.5,59.5,1582414773233
138.0,58.5,1582414773305
139.0,59.5,1582414773387
139.5,59.5,1582414773447
139.0,59.5,1582414773512
139.0,59.5,1582414773585
141.0,59.0,1582414773657
142.0,58.0,1582414773740
142.5,58.5,1582414773819
142.5,57.5,1582414773918
140.0,58.0,1582414774013
139.0,57.5,1582414774106
137.5,57.5,1582414774174
138.0,57.0,1582414774235
139.0,57.0,1582414774296
139.5,57.0,1582414774363
138.0,57.0,1582414774430
137.5,58.0,1582414774491
136.5,58.0,1582414774555
137.0,58.5,1582414774628
135.0,59.5,1582414774702
136.0,59.5,1582414774776
135.5,59.5,1582414774842
136.5,60.0,1582414774920
136.0,59.5,1582414774996
135.5,60.0,1582414775081
134.5,59.5,1582414775171
134.5,59.0,1582414775255
134.5,59.5,1582414775329
134.0,59.0,1582414775407
133.5,59.0,1582414775485
134.0,59.0,1582414775572
134.0,58.5,1582414775655
133.0,58.5,1582414775746
132.0,58.0,1582414775833
131.5,58.0,1582414775928
133.5,61.5,1582414776019
134.5,62.5,1582414776111
134.0,60.5,1582414776199
133.5,60.0,1582414776288
132.0,58.5,1582414776378
132.0,58.0,1582414776443
132.5,58.0,1582414776524
131.5,57.5,1582414776595
131.5,57.5,1582414776681
132.0,57.5,1582414776776
131.5,56.5,1582414776851
132.0,56.5,1582414776946
131.0,56.5,1582414777041
130.0,55.5,1582414777134
130.5,56.0,1582414777195
130.5,56.0,1582414777256
130.5,55.5,1582414777317
130.0,55.5,1582414777387
130.5,55.5,1582414777448
129.5,55.5,1582414777513
128.0,56.0,1582414777578
128.5,57.0,1582414777637
128.0,56.5,1582414777700
129.5,57.5,1582414777764
129.5,57.5,1582414777830
129.5,58.0,1582414777894
128.5,58.0,1582414777962
128.0,56.0,1582414778025
128.0,56.0,1582414778092
127.5,57.0,1582414778156
127.0,56.0,1582414778223
126.5,56.0,1582414778288
127.0,56.5,1582414778356
128.5,56.0,1582414778425
129.0,56.0,1582414778487
129.5,56.5,1582414778548
129.0,57.0,1582414778610
129.0,57.0,1582414778671
128.5,57.0,1582414778739
128.5,56.5,1582414778806
129.5,57.0,1582414778871
129.5,56.5,1582414778935
128.5,55.5,1582414779002
128.5,55.5,1582414779068
128.0,56.0,1582414779133
128.5,56.0,1582414779195
128.5,56.5,1582414779254
127.0,57.0,1582414779315
127.0,58.5,1582414779376
127.0,58.0,1582414779436
127.5,58.0,1582414779500
128.5,58.0,1582414779573
128.5,59.0,1582414779640
127.5,59.5,1582414779713
125.5,59.5,1582414779777
124.5,60.0,1582414779846
124.5,59.5,1582414779929
125.0,59.5,1582414779997
125.5,59.0,1582414780072
126.5,60.0,1582414780145
126.5,60.5,1582414780221
125.5,60.0,1582414780289
126.5,60.0,1582414780358
126.5,59.5,1582414780444
126.5,60.0,1582414780506
127.0,60.5,1582414780569
126.5,59.5,1582414780646
126.0,59.0,1582414780719
125.0,59.0,1582414780808
124.5,59.0,1582414780874
125.0,59.5,1582414780945
126.0,59.0,1582414781028
127.0,59.0,1582414781103
126.0,58.5,1582414781174
125.5,59.0,1582414781235
125.0,59.5,1582414781296
125.5,60.0,1582414781358
125.0,60.0,1582414781423
124.5,60.5,1582414781483
124.5,60.5,1582414781549
125.5,60.0,1582414781623
125.5,60.0,1582414781683
126.0,60.5,1582414781750
127.5,61.5,1582414781828
128.5,61.5,1582414781895
127.5,61.0,1582414781961
127.0,62.0,1582414782025
126.5,61.5,1582414782094
128.0,63.5,1582414782173
129.5,64.5,1582414782234
129.5,63.5,1582414782294
129.5,63.0,1582414782354
128.0,61.5,1582414782415
128.0,61.5,1582414782474
127.5,62.0,1582414782535
127.0,62.5,1582414782599
128.0,63.0,1582414782665
129.5,64.0,1582414782730
129.0,62.5,1582414782795
128.0,62.0,1582414782861
127.0,61.5,1582414782925
126.0,61.5,1582414782992
126.0,61.5,1582414783056
126.5,62.0,1582414783119
139.5,117.0,1582414783120
126.5,61.5,1582414783179
127.0,61.0,1582414783238
140.0,118.5,1582414783239
127.5,61.0,1582414783300
126.5,60.0,1582414783362
126.5,59.5,1582414783424
126.0,59.0,1582414783485
125.0,58.5,1582414783547
125.5,58.5,1582414783609
126.5,59.5,1582414783678
127.0,59.5,1582414783758
127.5,60.0,1582414783827
127.0,59.5,1582414783894
127.0,59.5,1582414783967
128.0,59.5,1582414784029
129.0,60.0,1582414784102
127.5,59.5,1582414784168
127.0,59.0,1582414784234
127.5,59.5,1582414784298
128.0,59.5,1582414784362
127.5,60.0,1582414784426
127.5,60.0,1582414784490
126.5,60.0,1582414784553
127.0,60.5,1582414784623
127.5,60.0,1582414784695
127.5,59.5,1582414784774
127.5,60.5,1582414784847
127.5,60.0,1582414784915
127.5,59.5,1582414784998
128.5,60.5,1582414785067
128.0,60.0,1582414785154
126.5,59.5,1582414785236
127.0,59.5,1582414785315
128.0,60.5,1582414785383
128.0,60.0,1582414785443
127.5,59.5,1582414785503
128.0,59.5,1582414785564
128.5,62.0,1582414785630
129.0,63.0,1582414785694
129.0,63.0,1582414785754
129.0,62.5,1582414785815
129.0,62.5,1582414785880
129.5,61.5,1582414785944
127.5,61.0,1582414786005
127.5,61.5,1582414786070
128.0,60.5,1582414786136
128.0,59.5,1582414786196
127.5,59.0,1582414786263
127.5,59.0,1582414786333
127.5,59.0,1582414786399
127.5,58.0,1582414786459
128.0,58.5,1582414786527
129.0,58.5,1582414786587
128.5,58.5,1582414786648
128.5,58.5,1582414786711
127.5,57.5,1582414786774
127.5,58.5,1582414786841
127.0,58.0,1582414786907
127.5,58.0,1582414786974
129.0,59.5,1582414787048
129.0,59.0,1582414787111
128.0,58.5,1582414787174
128.0,58.5,1582414787237
127.5,58.5,1582414787297
128.0,58.5,1582414787359
127.5,59.0,1582414787422
127.5,59.0,1582414787483
127.5,58.5,1582414787543
128.0,59.0,1582414787604
127.5,59.0,1582414787671
127.5,59.0,1582414787738
126.5,60.0,1582414787820
125.5,58.5,1582414787887
126.5,59.5,1582414787954
127.0,59.5,1582414788032
127.5,59.0,1582414788100
126.5,59.5,1582414788164
126.0,60.5,1582414788225
126.5,60.5,1582414788285
126.0,60.0,1582414788348
126.5,60.5,1582414788415
127.0,60.0,1582414788475
128.0,61.5,1582414788538
127.5,63.0,1582414788602
128.5,63.0,1582414788666
127.5,62.0,1582414788739
127.5,62.0,1582414788808
127.0,61.5,1582414788873
127.0,61.5,1582414788941
127.0,61.5,1582414789014
127.0,60.5,1582414789088
127.0,61.0,1582414789151
127.0,60.5,1582414789224
127.5,60.5,1582414789298
127.5,61.0,1582414789368
127.0,60.5,1582414789441
126.5,60.0,1582414789514
127.0,60.0,1582414789593
127.0,59.0,1582414789661
127.5,59.5,1582414789729
127.5,60.0,1582414789793
128.0,60.5,1582414789862
128.0,62.0,1582414789933
128.5,63.0,1582414790008
129.5,62.5,1582414790088
129.0,62.0,1582414790166
127.0,61.5,1582414790236
127.0,60.5,1582414790305
128.0,61.0,1582414790374
128.0,61.0,1582414790435
127.5,60.0,1582414790498
127.5,59.5,1582414790561
128.0,60.0,1582414790628
128.0,60.5,1582414790693
127.0,59.5,1582414790769
127.0,60.0,1582414790829
126.5,60.5,1582414790894
127.0,60.5,1582414790968
127.5,60.0,1582414791039
128.5,60.5,1582414791108
128.0,60.5,1582414791169
127.5,60.0,1582414791230
128.5,60.5,1582414791290
128.0,60.5,1582414791360
128.5,60.5,1582414791428
129.0,61.5,1582414791488
129.0,61.0,1582414791549
129.0,61.0,1582414791614
129.0,61.0,1582414791680
129.0,60.0,1582414791747
130.0,61.0,1582414791818
129.5,60.0,1582414791882
129.0,60.5,1582414791946
129.5,61.0,1582414792014
129.0,61.0,1582414792082
128.5,60.5,1582414792150
129.0,60.5,1582414792215
129.5,61.0,1582414792278
130.0,61.5,1582414792345
130.0,61.5,1582414792410
129.0,60.5,1582414792472
128.5,60.5,1582414792533
129.0,60.0,1582414792598
128.0,59.5,1582414792663
128.5,60.5,1582414792724
128.5,60.0,1582414792787
128.5,59.5,1582414792853
129.5,60.5,1582414792922
129.5,60.5,1582414792986
129.5,60.0,1582414793050
130.0,61.0,1582414793114
128.5,60.0,1582414793177
129.0,60.5,1582414793244
129.0,60.5,1582414793308
129.0,60.0,1582414793374
128.5,60.0,1582414793435
129.0,60.0,1582414793498
128.0,60.0,1582414793560
128.5,60.0,1582414793626
128.5,60.0,1582414793692
128.0,60.5,1582414793754
128.5,60.5,1582414793815
128.5,59.5,1582414793877
128.5,59.5,1582414793940
128.0,59.5,1582414794013
128.0,59.5,1582414794077
128.5,60.5,1582414794140
128.5,60.5,1582414794208
127.5,60.5,1582414794289
129.0,62.0,1582414794354
130.5,61.5,1582414794420
130.0,61.5,1582414794482
129.5,61.0,1582414794544
129.5,62.0,1582414794611
128.5,61.0,1582414794677
128.5,60.5,1582414794746
128.5,60.5,1582414794811
129.0,60.0,1582414794877
128.5,59.0,1582414794941
127.5,59.0,1582414795004
128.0,59.5,1582414795068
127.0,59.0,1582414795133
128.0,59.5,1582414795198
128.0,58.5,1582414795260
128.5,58.5,1582414795328
129.0,59.0,1582414795406
130.0,59.0,1582414795466
131.0,59.0,1582414795528
130.0,59.5,1582414795591
128.5,59.0,1582414795654
128.5,59.5,1582414795721
128.5,59.0,1582414795787
128.5,59.0,1582414795851
130.0,59.0,1582414795916
130.0,59.0,1582414795982
130.0,58.5,1582414796046
130.0,58.5,1582414796111
129.0,59.0,1582414796172
129.0,59.0,1582414796238
129.0,58.5,1582414796303
128.0,58.0,1582414796371
128.5,58.0,1582414796434
129.0,58.5,1582414796496
128.5,58.0,1582414796558
128.5,58.0,1582414796621
128.5,58.5,1582414796682
129.0,58.0,1582414796747
128.0,58.0,1582414796812
129.0,59.0,1582414796877
128.5,59.0,1582414796941
128.5,59.0,1582414797002
128.5,59.0,1582414797063
128.5,59.0,1582414797129
129.0,59.0,1582414797197
129.0,59.0,1582414797264
128.5,59.0,1582414797324
129.0,59.0,1582414797384
129.5,60.0,1582414797443
129.5,60.5,1582414797506
131.0,61.0,1582414797567
129.5,61.5,1582414797632
130.0,62.0,1582414797697
130.0,61.5,1582414797770
130.0,61.0,1582414797837
130.5,61.5,1582414797903
131.0,61.5,1582414797970
131.0,60.5,1582414798042
130.0,59.5,1582414798108
130.0,60.0,1582414798183
129.5,59.5,1582414798257
129.5,58.5,1582414798338
130.5,58.0,1582414798404
129.5,57.5,1582414798464
129.5,57.5,1582414798529
129.0,58.0,1582414798607
128.0,57.5,1582414798669
129.0,58.5,1582414798731
129.0,58.0,1582414798795
129.5,58.5,1582414798860
129.0,58.0,1582414798926
129.0,59.0,1582414798987
128.0,58.0,1582414799053
127.5,58.5,1582414799122
128.0,58.0,1582414799186
129.0,58.5,1582414799253
129.0,59.0,1582414799319
128.0,58.0,1582414799382
128.5,58.5,1582414799443
128.0,58.5,1582414799502
129.0,58.5,1582414799564
129.0,59.0,1582414799627
129.0,58.5,1582414799689
129.0,58.5,1582414799752
128.5,58.5,1582414799819
128.5,58.5,1582414799883
128.5,58.5,1582414799947
128.0,58.0,1582414800013
129.0,59.0,1582414800077
128.5,58.5,1582414800141
128.5,58.5,1582414800207
128.5,58.5,1582414800272
129.0,59.0,1582414800337
129.0,59.0,1582414800404
129.0,58.5,1582414800466
128.0,58.0,1582414800527
128.0,58.5,1582414800589
128.5,58.5,1582414800651
128.5,58.5,1582414800714
127.5,58.0,1582414800784
127.5,57.5,1582414800849
129.0,58.5,1582414800916
129.0,58.0,1582414800976
128.5,58.0,1582414801039
129.0,57.5,1582414801103
128.0,58.0,1582414801169
128.5,58.0,1582414801235
128.0,57.0,1582414801296
127.5,57.5,1582414801360
127.0,57.0,1582414801426
128.0,57.5,1582414801486
128.5,57.0,1582414801555
128.0,58.0,1582414801628
128.0,59.5,1582414801696
130.5,61.5,1582414801760
130.5,61.5,1582414801823
129.5,61.0,1582414801891
128.0,60.0,1582414801956
128.5,60.0,1582414802020
127.5,59.0,1582414802084
127.0,58.5,1582414802148
127.5,58.5,1582414802213
128.0,59.0,1582414802282
127.0,58.5,1582414802353
127.5,58.5,1582414802428
127.5,58.5,1582414802489
127.0,58.0,1582414802556
127.0,57.5,1582414802639
127.0,57.5,1582414802704
127.0,57.5,1582414802777
127.0,58.0,1582414802849
126.5,57.5,1582414802916
126.5,57.5,1582414802989
127.0,57.5,1582414803055
127.5,57.0,1582414803125
127.5,57.0,1582414803200
127.5,57.0,1582414803273
127.0,56.0,1582414803346
127.5,56.5,1582414803416
127.5,56.5,1582414803487
127.0,56.0,1582414803558
127.5,56.0,1582414803639
127.0,55.5,1582414803708
127.5,56.5,1582414803787
127.5,57.0,1582414803873
128.0,57.0,1582414803939
127.5,56.5,1582414804004
127.5,57.0,1582414804065
127.0,56.5,1582414804131
127.5,57.5,1582414804201
127.5,58.0,1582414804286
126.0,57.0,1582414804364
127.0,56.5,1582414804435
127.0,56.5,1582414804499
126.5,57.5,1582414804584
126.0,57.5,1582414804673
127.0,57.5,1582414804767
127.5,57.5,1582414804850
127.5,58.0,1582414804945
127.0,58.0,1582414805009
127.0,58.5,1582414805080
127.5,58.5,1582414805152
127.5,58.5,1582414805233
127.0,59.0,1582414805312
127.0,60.0,1582414805406
127.0,60.0,1582414805478
128.0,61.0,1582414805566
128.5,61.5,1582414805649
127.5,62.0,1582414805732
129.0,62.0,1582414805827
129.0,61.0,1582414805907
127.5,60.5,1582414805974
127.5,59.5,1582414806040
127.5,59.5,1582414806110
127.0,59.0,1582414806183
127.0,59.0,1582414806251
127.5,59.0,1582414806318
127.0,58.5,1582414806391
